+,2940,9758,6418,9750,177,2031,143,8085,8506,2278
+,1651,7159,2652,6496,6155,9005,2320,2138,3848,7201
+,9140,9518,536,8154,6513,6554,1725,2725,1465,9323
+,330,9953,9928,6614,8647,2251,3291,2636,8581,4565
+,7626,1553,2423,6697,4214,3350,4057,157,5667,5804
+,8432,3203,7296,420,389,1103,585,6101,3746,6673
+,8197,2506,9192,3607,3160,7357,6312,7101,1492,8290
+,6827,3754,8045,1378,9267,2760,8400,1074,3080,2125
+,5190,361,2800,717,7776,2013,4552,5146,9108,1861
+,8284,3250,2574,653,4271,7431,8309,4426,5876,448
+,3498,1033,2178,679,848,8555,4487,9256,260,7036
+,1169,5651,4989,3210,2535,7570,1654,6062,7684,5093
-,997,0,0,0,0,0,0,0,0,0
+,5728,901,3141,4983,9275,2869,8502,3309,2338,4116
+,7815,5880,5046,2559,4544,8403,1570,6468,4642,8501
+,5048,3566,5457,6857,7181,4764,2104,4962,7900,2979
+,4747,8185,7095,9237,3064,4839,9432,7495,9957,8482
+,2628,9335,9760,1036,411,7316,8223,3002,1631,4675
+,5552,5636,4210,1119,6511,4598,574,3868,1118,4995
+,7550,8819,6407,3268,7224,6575,9050,5804,5171,472
+,4543,7151,4718,7366,2637,6934,9617,3194,9115,3039
+,1621,8943,291,69,5175,2544,9976,1981,3946,8659
+,9603,7384,1844,9789,3665,5205,8125,8523,2820,7695
-,856,0,0,0,0,0,0,0,0,0
-,881,0,0,0,0,0,0,0,0,0
+,9311,3497,7515,9858,8829,617,967,27,1676,734
+,3648,6421,3191,4674,3042,2402,7991,3533,9781,3853
+,2924,9588,9701,6716,8924,1844,7759,9733,7051,9487
+,7496,8827,4016,2712,9668,4970,357,7595,7078,4117
+,7370,9445,537,3973,4840,5384,2379,4493,8812,7832
+,7138,2808,2895,1369,8265,720,3651,9523,9623,308
+,8546,2022,10000,451,4595,3880,8740,967,1941,794
+,4299,5499,5626,2387,5050,1454,3317,3941,2835,2699
+,9416,6894,4346,9731,9564,3600,7404,5100,186,3490
+,2321,5753,6802,5982,910,5595,8676,9304,7920,1649
-,724,0,0,0,0,0,0,0,0,0
+,1646,969,8276,5510,2674,5612,9677,7525,5267,8823
+,3459,3905,5069,8953,1587,2200,2064,840,8499,7903
+,6860,1408,365,4257,9827,3325,7632,9925,3924,6479
+,576,4459,5993,2402,1166,9735,2288,4948,7275,8877
+,1764,3687,7609,1890,3338,8500,3514,4167,1982,8764
+,5533,6926,3335,757,5923,184,6282,1553,347,847
-,778,0,0,0,0,0,0,0,0,0
+,2429,5380,1363,5604,2714,1219,775,1405,6167,6757
+,7502,7570,2637,5742,5106,6973,7271,6627,5993,830
+,7301,8505,5653,2133,5940,1925,2518,6472,7129,7885
+,6344,6945,7220,1412,448,2898,5581,8564,3797,2364
+,5486,7112,9326,259,6692,5951,7798,3042,6980,1346
+,1354,4930,6188,276,3604,2428,1473,3501,9071,6961
-,992,0,0,0,0,0,0,0,0,0
+,1788,9194,6225,3481,8163,2742,9314,8498,1340,2221
+,1546,6498,9676,2870,6254,7933,6870,5397,2048,8682
+,3716,2204,7299,7221,7960,7222,7744,351,423,4315
+,9565,1662,4800,3474,9755,5377,7309,7782,9831,1382
+,855,6424,9412,9092,3040,5940,2396,5973,9718,4449
-,717,0,0,0,0,0,0,0,0,0
+,1385,8517,3954,3283,4441,5398,3058,4384,8297,3534
+,5722,1214,8467,6827,6417,7494,8762,7167,8566,7074
+,3787,4279,7625,800,3827,3848,2865,6913,1851,5040
+,6426,9391,8809,3459,824,243,6495,9862,6118,7773
+,8163,362,2236,4735,7279,421,3728,3165,8962,401
+,5682,9470,1866,4353,2064,1724,1502,6667,9668,2634
+,5745,3485,1974,5296,4007,264,489,2977,8669,6966
+,4422,7102,7768,6563,3389,2496,3785,696,4550,5599
+,1692,9503,7127,7400,1458,104,3318,7154,8236,5791
+,8888,6814,2597,5039,8574,2354,4611,972,4481,6676
+,1663,3960,5158,7408,2359,3085,9240,9609,8145,9698
+,6351,405,2669,7853,4505,5953,3081,5733,2726,7415
+,6391,3821,9635,5315,1009,9832,9122,1532,429,8258
+,260,6963,9806,8878,1196,1173,2007,8016,426,88
+,9003,8897,6763,4707,436,2102,4144,5992,8810,6709
+,8219,7735,5179,5280,4267,7477,1487,904,9312,3444
+,4799,8563,7610,8186,8314,356,8046,86,5004,1627
+,9225,3819,996,5813,1387,1094,9667,1878,4845,5996
+,2441,3900,9831,7172,9709,8004,8034,4995,7212,4283
+,69,9951,7064,6499,7507,1497,1091,7887,8303,5201
+,2904,365,8596,6872,7322,5345,8670,3491,8832,1663
+,3737,4006,2485,5561,1809,9247,2193,8396,5223,5188
+,5265,9708,3236,3849,423,9263,8250,231,8199,5282
+,6141,1501,2459,7058,3329,3641,1252,8058,5322,1326
+,6702,8989,863,1550,7932,1191,7456,3311,7700,1879
+,749,1453,5210,4785,6768,8897,170,1881,9496,5067
+,7967,2261,1120,5631,1648,4445,9648,2958,7492,3584
-,102,0,0,0,0,0,0,0,0,0
+,6235,1587,2575,7460,2919,5365,3857,9805,1000,2970
+,9357,2153,5588,7419,1753,6357,472,108,9609,7699
+,1533,5530,6551,3710,8705,614,7540,2675,1173,9032
+,2776,2738,4863,4888,8270,1985,4438,4293,7732,3755
-,602,0,0,0,0,0,0,0,0,0
+,8274,7507,8612,2417,9332,5817,5113,4697,5279,2114
+,3245,7759,7646,1176,8837,9921,7517,9980,785,7765
+,5479,6403,2081,6399,1435,1281,8783,2692,6655,3678
+,4927,7063,1782,7183,155,9918,7171,4400,8435,1603
-,600,0,0,0,0,0,0,0,0,0
+,5312,6514,3580,831,4687,3573,5267,8852,2316,9815
+,9283,3901,6307,7108,3240,9541,9717,150,7903,4353
+,8728,191,7684,8610,1084,3435,4627,4534,8646,958
-,235,0,0,0,0,0,0,0,0,0
-,484,0,0,0,0,0,0,0,0,0
+,7038,3063,3694,8286,7687,3659,6157,2199,1941,6436
+,6258,3525,5334,9099,4380,6994,1689,7272,1065,3907
+,9159,2143,2848,9068,8031,5218,3596,2842,3627,8277
+,2896,7035,2730,8018,8814,5786,7640,7996,5856,2696
+,3811,4875,4764,4345,7304,3775,840,6087,7579,7884
+,2992,8015,3584,4877,5609,4920,8676,867,6316,3737
+,6296,2700,3999,9037,7367,6369,4522,8942,6216,8245
-,120,0,0,0,0,0,0,0,0,0
+,2494,1035,9634,4940,5051,7496,4095,3181,6922,8944
+,1538,9054,7686,9704,7780,1930,3553,3974,3811,6856
-,460,0,0,0,0,0,0,0,0,0
+,9556,3397,8661,5351,8689,6504,7087,6492,5309,5922
+,2456,9282,8221,9888,8338,9844,7687,3510,9026,6730
-,172,0,0,0,0,0,0,0,0,0
+,503,2924,4959,2428,277,6784,8489,5184,4235,9826
+,8460,1982,1010,2495,5623,892,9711,305,7866,6997
+,3743,6939,9562,1573,7349,4296,6219,4686,7480,9753
-,289,0,0,0,0,0,0,0,0,0
+,9759,6147,3124,9006,4105,5612,6068,1941,1672,7973
+,5741,6700,4642,7949,4272,26,1331,8054,1511,3040
+,6198,8574,3743,6358,9102,7209,7163,8040,8361,9312
-,204,0,0,0,0,0,0,0,0,0
+,1846,5301,5891,7371,168,8689,518,8874,5111,2220
+,5337,4276,8852,6480,5637,6337,8003,2761,7641,1254
-,353,0,0,0,0,0,0,0,0,0
+,9624,6423,4053,4680,2710,1384,5136,1942,6192,8532
+,5669,1109,5402,6881,3807,1159,7070,8726,5764,1531
+,7126,7821,3346,8180,3630,9213,8608,9423,134,4386
+,3083,4425,4743,7554,392,6330,9572,4557,9043,9072
-,194,0,0,0,0,0,0,0,0,0
+,8144,6221,625,6303,3271,8951,687,7700,7294,8756
+,5495,4653,28,7610,9732,7664,8906,4523,8691,1189
-,346,0,0,0,0,0,0,0,0,0
+,6251,3722,3607,3328,2952,658,6931,6020,1000,1434
+,7072,8373,7514,6509,9225,6279,4514,2304,7524,8848
+,7505,6354,6261,2818,7837,655,1262,8853,1490,4178
+,2178,9180,6585,8116,2475,6560,9635,9533,8136,6246
+,5977,7564,1380,9592,740,5885,913,5327,1695,9892
+,7014,2966,2179,3342,1300,3914,9815,9225,2778,361
+,6788,8110,427,9322,5548,1741,8966,6899,9130,2685
-,426,0,0,0,0,0,0,0,0,0
+,5137,6162,1580,1066,6135,1575,3267,2760,2128,1783
+,9394,5709,1942,4976,2408,1248,3940,7572,1951,5200
+,4662,2868,6955,5776,3939,2830,1924,1538,1122,5285
+,1895,390,8066,3989,3957,8725,7579,2849,8737,4099
+,9434,382,2086,7618,508,5291,3377,6086,1756,8087
+,5295,3067,9628,7486,1649,3838,2476,8552,8811,1196
-,436,0,0,0,0,0,0,0,0,0
+,7353,8121,4246,6448,3709,4083,348,9225,9198,1865
+,2169,3817,9021,5251,9030,651,8768,2431,1073,7884
+,7482,4629,2899,9535,9850,1542,7136,3269,6603,5926
+,3694,8070,7030,3249,16,124,7494,609,383,3503
+,9884,3643,8628,8871,4467,8225,2138,7693,3993,8581
+,8340,3428,4764,115,4270,4131,7468,9458,7356,1064
+,7716,6157,5705,9242,9243,7953,8874,3281,7364,6752
+,9654,7953,4720,6194,3205,9742,3245,7421,5029,2305
+,4052,4759,478,6943,3449,5898,4376,552,9103,534
+,9298,6432,254,8985,9208,9982,1685,9190,6619,1273
-,689,0,0,0,0,0,0,0,0,0
+,3529,3261,1304,5771,3669,6117,1760,2101,9069,7619
+,938,3796,9615,9900,3044,9125,8186,4222,6066,1752
+,9627,9299,5974,9727,4167,2555,2528,7362,7907,9080
+,363,8826,7712,9642,4972,1085,9089,7372,9793,9145
+,6979,6683,3959,4717,9219,9443,2502,3349,747,5242
+,4449,9323,6868,5543,6616,3289,698,1872,6002,7936
+,7471,479,4807,41,1219,2627,2242,5677,3323,4675
+,9406,4803,1430,4543,7763,8765,7852,2175,1628,2307
+,6305,5411,2460,2128,4220,7855,3774,9775,870,7429
+,6567,6439,1813,62,2532,214,4638,8710,3621,1694
+,4749,6219,8393,180,3313,3510,1423,3262,3345,3409
+,2085,1443,9251,7424,8362,604,4258,6795,8526,3179
+,2765,3789,3844,8317,384,2251,6205,5695,1258,9801
+,8924,2491,7803,6813,2918,267,2626,1538,8488,1673
+,5798,6965,2335,1151,8301,2973,4387,4307,7013,850
+,728,2044,1043,9807,2090,2016,670,7798,4294,2313
-,718,0,0,0,0,0,0,0,0,0
+,4686,2768,9072,755,4346,1833,4766,8487,9189,9373
+,2392,3394,4563,4415,1983,1515,1112,2563,1957,9536
+,4790,8926,5842,5217,3552,9247,9703,956,3177,2425
+,5492,9801,8427,6815,9136,867,2125,5550,5597,9600
+,6597,7220,7714,3079,1737,9755,283,2875,45,2362
+,4984,543,6693,8190,3217,1957,7192,9633,7393,6330
+,6897,8437,6989,120,7919,2466,5211,3097,2139,9239
-,762,0,0,0,0,0,0,0,0,0
+,1329,9969,872,4789,553,8637,4178,2677,7220,3011
+,717,4601,736,8145,3510,1819,7128,9540,4885,8230
+,9961,2294,9787,9110,5487,7726,284,710,5536,8921
-,526,0,0,0,0,0,0,0,0,0
+,8175,3318,537,6147,3005,9293,6521,8441,7871,7433
+,4266,9113,6189,3788,3618,9671,4952,6470,8855,2310
+,7890,2299,5765,6514,9450,4689,8687,8176,6969,25
+,265,3840,6893,4326,4699,688,4538,25,601,8238
+,6932,6506,7180,6793,6545,6581,2823,9186,6908,4656
+,4166,4339,8698,2665,9519,7255,5703,3052,938,9322
+,6134,9550,4939,6279,796,1725,8184,1536,7744,1157
+,4419,3753,6464,429,9664,6777,5014,1830,5732,6029
+,560,8838,236,1475,9367,9499,7570,1295,6795,654
+,8936,4209,9574,2474,9503,3518,855,6878,9389,824
-,606,0,0,0,0,0,0,0,0,0
+,7974,7717,9891,7752,7794,2902,5553,9348,3434,9460
+,7656,7745,1096,2124,5633,7474,879,2883,8018,9408
+,1362,8995,155,5220,4969,905,4769,8145,4038,4690
+,2661,4973,5459,369,7749,6451,163,6791,150,1342
+,6137,7885,7811,2644,1233,3467,1685,5082,2106,4528
-,415,0,0,0,0,0,0,0,0,0
+,7571,2149,6095,9417,1174,8731,613,2805,5529,9056
+,85,8145,5998,8165,6364,630,5914,2502,4109,7102
+,5591,4322,836,963,8326,6406,592,3685,9877,8543
+,8278,7535,2655,6301,7453,2722,2768,4664,8333,4295
+,6331,2911,5746,3399,2520,7387,9907,8215,1100,9549
+,8553,6250,1208,5658,4862,9446,5589,2345,6988,3186
+,4858,7708,2250,3154,5763,4692,8353,6443,5227,1504
+,3244,819,9505,7786,9919,3713,1918,4280,321,4996
+,3647,9134,8497,7987,9264,9916,8966,4851,1069,6965
-,746,0,0,0,0,0,0,0,0,0
+,9229,8883,6965,1168,2631,8751,3055,2242,5462,1440
-,842,0,0,0,0,0,0,0,0,0
+,4879,7617,6159,8754,9229,900,4812,6384,1401,8954
+,8549,1206,639,291,7943,6741,8984,8773,2902,3575
+,6759,3825,1353,3836,885,4821,1872,7230,2595,3153
+,24,8627,6917,8969,5158,5318,4052,586,6262,7137
+,6437,9467,7852,1479,2469,7969,2664,3728,905,2317
+,9234,5531,2274,9995,9049,8540,4324,1965,7040,4667
+,9734,4815,7966,3904,8656,5848,4975,9689,3029,5865
+,6294,8140,4093,7294,5166,8465,6675,6263,6181,3292
+,2966,4294,1267,3020,5147,3562,9261,99,1131,1446
+,7665,5981,2822,6810,6403,7320,8042,6021,7203,3583
+,3298,4082,673,9506,3424,2723,4848,8158,5908,1280
+,2991,4039,2517,6964,411,3883,1739,8450,3487,2382
+,5687,4731,2681,1095,322,1276,2957,791,3120,7939
+,9549,3532,2620,5852,1041,8153,559,3955,3758,7724
+,8042,868,5144,7892,563,2868,3772,6911,4524,3373
+,3158,6114,600,9469,9470,6457,1312,6662,3610,9451
+,8205,1281,1391,278,8220,6722,2279,3079,418,6915
+,2533,2962,2442,3470,9825,5824,3355,829,5016,6272
+,4172,2852,8712,9305,5833,7403,8512,2911,345,6502
+,5707,2146,349,5731,1353,2831,6426,5223,1579,8008
+,5788,7918,2008,4100,74,3078,2421,1159,1764,1311
+,859,4191,5696,2619,1793,565,6382,4371,1787,6222
+,2848,1021,4826,9544,8074,2719,1821,7954,8609,1419
+,857,9554,1433,1461,1768,5634,5004,8252,9581,2170
+,5877,6246,6367,5053,6880,461,8249,1524,6871,3341
+,1049,5671,7760,5039,5887,1510,2840,8551,960,5040
+,4822,971,3757,5963,1747,9738,6014,3967,5844,7211
+,9880,899,7429,4202,2885,7486,8979,60,7575,9568
+,821,6101,9891,7106,1099,4844,4340,3129,8332,2651
+,1984,5624,7461,1603,8327,5403,9162,1627,1499,1186
+,3410,7199,9776,4407,9631,9519,2112,8904,8910,5803
+,6753,8772,9871,1686,3986,7181,6954,8038,2363,6372
+,299,8186,5099,3486,5813,1240,750,1204,1772,1285
+,5679,9845,1661,4759,8702,4168,7451,5498,2154,1433
+,2170,8895,4567,6795,6068,3088,5602,2241,9071,8921
+,3740,8248,5950,1504,407,5026,6201,4439,1265,2650
+,2814,83,2291,6092,1428,1405,2920,1877,7608,5233
+,556,3949,1356,1683,5678,7949,5251,4625,1350,1560
+,7002,5159,7212,4602,3757,8066,2169,4496,7126,5593
+,2565,4525,5946,2675,4852,7511,1926,217,7208,9093
-,973,0,0,0,0,0,0,0,0,0
+,2180,2233,6148,3433,841,5625,1806,589,6031,348
+,6541,3663,1552,7860,9729,7820,2361,1562,1946,4994
+,1934,6368,8862,6288,9289,3665,12,2636,1143,2114
-,398,0,0,0,0,0,0,0,0,0
+,2986,5326,4761,8656,1720,7986,3380,1345,5102,7652
+,2058,8520,5669,9767,8851,8596,4157,436,5495,5565
+,3568,7938,9212,2126,5006,8135,2721,2951,1344,7216
+,3597,9686,6146,4407,4588,9649,5338,9607,4407,6740
-,348,0,0,0,0,0,0,0,0,0
-,368,0,0,0,0,0,0,0,0,0
+,548,1655,9840,6978,3564,4292,5410,8108,8475,7336
+,8215,6544,7962,7691,4737,51,9386,5177,1114,9354
+,3061,9988,7774,2377,9599,3226,5741,8803,6788,6877
+,9374,4943,774,3384,402,1116,4436,6354,1391,9920
+,5628,4304,690,3755,6106,2450,3636,4624,3486,4747
+,6195,4820,6867,2059,1244,9938,3754,7747,5962,6868
-,356,0,0,0,0,0,0,0,0,0
+,7399,3740,5484,6889,1772,3926,1374,6793,4177,179
+,3469,2054,503,9726,287,2673,4417,6977,6649,6593
+,3021,7478,255,3305,5920,5055,6035,1772,8920,7239
+,354,8620,3520,6585,4445,9535,1618,1320,9179,4864
+,9473,8255,2035,9704,9850,2014,2802,3860,1036,6763
+,2686,7473,3019,2244,7075,3141,6852,7594,7268,5210
+,3526,1460,5629,4148,2548,4453,3373,2626,9824,8562
+,7892,4842,8108,7264,8515,8576,2716,2294,6885,7437
+,7317,3647,495,4490,6537,953,6252,4520,5676,9219
+,2478,8795,7791,23,990,1123,1211,1579,2817,7754
+,2491,4851,4329,7163,8268,5325,9483,232,4547,3091
+,4374,4459,6173,7600,9984,3535,9715,5018,1201,9140
+,1861,4356,9815,3263,7244,3458,4444,5713,8199,9589
+,2000,8500,3613,9336,3751,8526,3598,9831,7187,2851
+,6036,9766,3287,1418,8218,4774,7462,6253,4109,6776
+,4146,7315,6032,8507,8060,3448,3262,8188,2531,724
+,8209,6751,8958,5108,8646,4198,4191,8603,517,3337
+,7633,4965,9811,3106,8661,7689,1750,1223,8552,6399
+,2795,5194,1891,1983,1039,8507,3536,3287,7455,4517
+,2050,7686,962,1382,7411,2322,9590,1551,2960,7510
+,9008,4840,6717,374,6340,7981,8404,3321,6857,8971
+,2807,36,4339,3989,3374,1435,9227,8529,9399,5402
+,6530,4550,6118,2119,3816,1800,6872,8374,7351,2618
+,399,3768,2837,5608,9666,3769,8527,7736,6429,5958
+,1985,5072,7165,1958,7368,8479,8857,2117,4691,1790
+,3122,8642,6613,2094,623,1897,5034,4792,8884,2422
+,1527,5567,6030,9681,32,4173,5814,3053,4826,886
+,1592,4754,4045,8694,3027,3696,238,8288,4857,6404
+,1184,3958,910,591,5434,4083,2223,3782,1301,1700
+,2521,560,6606,7080,611,1720,1821,9914,5565,5524
+,2351,2620,5775,3471,3021,4871,8126,4949,9600,8722
+,325,418,1176,3266,8272,9736,8445,8458,6469,8895
+,4856,3820,4359,3247,1952,2528,1209,8034,3358,2549
+,5650,6977,753,2858,6761,9665,5985,9620,5724,5771
-,361,0,0,0,0,0,0,0,0,0
+,2121,2202,6915,6026,4527,6966,5672,5717,1743,3471
+,6740,5100,1879,6002,4744,6955,7839,4825,2395,6558
+,9124,3096,7703,6839,7706,1135,5696,4991,606,7337
+,7830,3188,797,8994,4090,4250,7208,2523,4800,7026
+,6940,344,1798,2369,935,3650,3401,4186,7679,3704
+,754,1094,1963,2322,9850,1699,6753,835,1233,9522
+,2192,7032,3111,5766,7153,9639,2397,3649,7082,2657
+,5002,7182,1951,8476,2752,9867,6137,1849,5756,9807
+,7398,3997,9450,512,379,1111,5925,3341,7500,2249
+,1532,3691,5800,5756,7133,7973,9907,5409,3623,1515
+,2563,9549,301,6738,3822,4202,4992,2523,6481,5293
+,2318,1146,7267,2330,8470,1564,8326,6111,7305,9300
+,2989,5547,1551,4161,8428,4764,3388,6848,589,9300
+,8943,6964,2103,3070,160,2229,2833,3891,7709,8609
+,799,1428,7971,7046,3375,3006,3722,6952,874,375
-,459,0,0,0,0,0,0,0,0,0
+,3483,3713,6476,8460,26,4327,8495,7946,4351,2096
+,7176,8622,2056,4453,2850,6214,1417,8948,9024,3901
+,9086,9568,8592,9776,7206,6558,4150,1327,7572,3756
+,9932,551,8566,6452,2853,1734,9915,5476,3246,4838
+,5967,7424,5054,376,5177,221,5503,6541,7316,1973
+,5969,1221,8474,354,8659,422,427,738,4018,9130
+,2499,4396,7937,6470,6713,6660,6863,8344,4930,4803
+,8604,7262,7946,2673,7946,6483,2779,6069,7320,1714
+,2259,1624,5739,1407,772,783,353,2290,8563,1808
+,7647,6658,3113,318,2376,8416,9621,3493,2955,852
+,1563,964,5724,7303,2084,3543,4371,7197,9624,1650
+,6670,7674,6779,5409,8304,370,8922,8137,4804,5182
+,7593,7488,158,482,5753,1488,6865,8188,9098,943
+,3662,7086,4205,1170,1175,9527,3146,939,2255,3051
+,5239,8933,1276,7245,9281,125,2125,6377,4034,8399
+,2783,2650,3308,8901,3852,9154,5087,624,8338,289
+,2523,6800,7037,996,8384,7354,5535,9515,1227,5181
+,954,6936,9527,8522,1706,2444,7544,9181,522,8834
+,3414,4929,5066,6636,5131,6665,2513,8898,2299,6375
+,9546,5663,12,5771,7599,6948,6706,2524,1044,7525
+,562,2834,8483,5717,1867,5897,1830,4921,5535,4204
+,2892,4199,870,9951,716,2278,4368,2100,3859,8239
+,3155,7311,6656,4024,8357,982,8450,2992,7888,1523
+,594,4109,1046,8381,5257,3563,9053,685,1810,624
+,5296,192,6030,5530,4205,3964,4780,3237,1343,2121
+,6060,2549,7844,937,3524,3489,6465,677,130,3993
+,792,6568,5140,3623,2698,8803,6192,3052,7391,8543
+,2197,8891,708,1826,9641,7547,8921,7688,6029,2989
+,3412,5267,5867,9689,3421,9065,4560,6578,2891,8329
+,1380,9454,9804,5356,9431,508,864,5598,8647,1203
+,62,158,7130,3462,4972,7875,6218,1594,209,481
+,3151,6663,4937,463,2824,492,7724,7731,470,5749
+,6952,6852,2058,8923,1416,1556,4016,2253,82,6609
-,171,0,0,0,0,0,0,0,0,0
-,270,0,0,0,0,0,0,0,0,0
+,2459,2613,8313,7969,2248,8174,4995,6574,2877,9216
+,4087,7895,8824,1865,2079,3579,5920,9006,4663,6640
+,5432,8243,2501,2546,7965,7508,893,7978,5065,8101
+,5567,1348,9051,972,2645,729,3611,4535,4935,2357
+,3085,4558,6316,8563,1995,8284,5096,8752,9968,3637
+,6052,6375,5327,9091,8215,1382,6462,8154,1952,8945
+,1594,3359,8452,1796,5950,3990,1377,8123,7329,4668
+,3620,8737,9172,5397,5706,6599,8199,7824,1181,9608
+,8921,3596,3259,4606,334,5736,983,2190,6656,3851
+,4631,4262,9810,4399,4556,6438,856,5744,2128,1968
+,7884,1068,3613,6561,3999,4867,6735,2302,288,182
+,2097,7642,5241,2751,551,7129,1207,9830,6846,2323
+,2350,6636,820,5535,8098,4258,1144,8779,5307,326
+,4853,6785,4372,1887,2539,9046,3211,5385,7460,5041
+,4195,5056,1831,5084,3417,612,4433,5338,8146,6214
+,7238,2494,3851,4097,6592,1087,733,2739,330,2109
+,583,6076,4980,3449,6417,8040,9943,1581,2248,9598
+,5251,7078,3420,9077,2406,7757,2936,6826,5560,2899
+,3926,5889,815,2768,2055,4971,7628,2016,3094,4201
+,2033,4179,8757,9754,6915,3909,4374,3565,7016,2506
+,8502,8663,3813,4002,6644,8240,1116,1411,9923,4038
+,1351,5052,2899,4925,7188,9219,6141,4041,9056,4885
+,1704,6323,4785,1880,5082,777,4946,9307,8959,710
+,3771,8947,5622,3187,5234,5944,6532,1938,1960,6410
+,802,5295,2262,9643,5681,6431,2667,2623,5138,4629
+,2397,5205,7299,2278,5291,5848,1095,6234,4982,446
+,6281,9367,7301,746,4685,4771,3617,8147,4157,174
+,345,7572,7564,3510,9094,1416,9560,141,3693,2865
+,7618,5469,3379,4396,3140,2829,765,1871,1611,7228
+,7922,9630,1068,4538,2413,682,9703,6193,1917,8624
+,3243,3834,949,0,8572,5429,8996,7731,6104,9608
+,9671,8293,1394,8035,2581,6734,1226,3858,9617,4971
+,6314,6431,5596,3416,488,6611,9227,8968,6981,8394
+,7668,1914,4396,4674,2572,9527,1473,6528,7647,3790
+,6123,1261,7104,3059,6429,4619,7928,9987,52,3718
+,3605,9209,8209,1663,3537,5122,36,9115,9920,6423
+,4457,7263,479,8991,7867,1265,1764,3449,2384,750
+,7831,1923,9382,2294,4608,20,757,799,9344,6673
+,7132,8265,4800,3754,9128,4769,3713,2741,3044,6472
+,4384,5885,8123,2904,7015,4949,3568,3676,1868,7707
+,2682,1137,2059,1281,7791,6776,5706,5208,4394,9725
+,9105,6336,6827,6337,6362,8566,3702,324,6505,2172
+,4764,6645,7263,3768,5535,1168,4032,6330,6384,2516
+,1400,1262,456,3544,4040,7034,6955,7148,9171,2344
+,3616,9306,8509,5183,3665,6759,5086,3787,130,2750
+,3602,2129,8214,7999,662,8950,8504,1323,8852,6929
+,5598,8659,6946,625,8034,534,8436,772,6528,6247
+,3876,7115,8057,4807,358,240,8954,9497,7035,5202
+,2768,1483,4110,7968,5213,8377,3262,7128,2707,2293
+,5531,8730,9014,8398,2449,7613,25,7263,3848,6071
+,2977,2566,9567,308,4041,2113,5690,246,9448,7777
+,8040,839,7249,7879,3066,829,8504,7398,6171,3415
+,4396,4044,9976,427,2288,3642,759,2788,4756,2070
+,4795,5633,1302,3489,9903,5755,3905,3333,6489,5693
+,9247,8269,8975,712,2236,6832,4181,4129,835,4671
+,7310,535,3047,9526,6603,3346,9046,5885,5184,1618
+,3486,4349,1505,7073,8870,1645,4197,7036,1898,7643
+,757,5096,8883,9393,7751,665,418,7043,3031,209
+,9518,2361,1046,4601,5327,4434,8898,5371,9421,1435
+,8845,7088,8423,1675,4381,3646,9597,2587,1500,9631
-,752,0,0,0,0,0,0,0,0,0
+,3590,7196,648,6467,9799,9875,5041,3812,8980,2880
+,4849,4790,5367,2245,4073,3736,1475,2861,767,1235
+,8780,6453,4704,8099,345,3743,7872,1344,308,5094
+,3826,698,1588,2371,1474,7339,8725,1526,2590,9164
+,8669,8661,5665,1542,9272,6008,8523,437,2005,9348
+,268,4157,4913,851,7033,5212,5434,1596,21,8041
-,727,0,0,0,0,0,0,0,0,0
+,8129,328,1108,1560,4240,5059,3992,9488,4072,1708
+,3132,1866,7578,6686,1312,2248,8266,7338,6862,7259
-,388,0,0,0,0,0,0,0,0,0
+,9618,9539,1543,6097,9440,6775,8849,9605,1542,1643
+,9740,2200,3574,7801,706,9825,6790,5842,1583,5803
+,7732,8304,5324,1610,3478,6044,3933,6068,1745,3137
+,6088,6474,5005,4746,3197,5520,6917,1592,7096,2007
+,573,3914,8832,2781,3679,6572,6692,8655,6856,9695
+,2688,6718,1142,4302,148,3226,6145,9958,7599,4721
+,8675,4314,153,5378,2008,1961,7522,7341,1852,4742
+,4791,8522,1047,6511,2163,3235,5210,4428,3846,5069
+,2927,4692,9308,1064,8026,8164,5837,5601,541,7802
+,942,2713,62,2075,8322,6769,2763,6096,5185,3387
+,2204,3828,4479,6585,3162,3719,121,4705,3404,1663
+,3555,2626,6982,7899,2937,6928,9087,481,6020,5517
-,206,0,0,0,0,0,0,0,0,0
+,8889,8613,5302,7301,6317,4280,7545,8256,3231,5263
+,2670,7518,3160,755,8050,4875,2742,2246,4504,4808
-,317,0,0,0,0,0,0,0,0,0
+,1940,9039,2978,9438,2895,9424,2606,8079,8541,2400
+,3806,7315,9039,2931,3333,4365,8998,7271,3756,4324
+,7044,7402,8681,8255,3921,2101,4126,5320,4419,3395
+,6582,8608,3263,3679,4000,2844,2114,764,6882,2785
+,570,606,6104,7792,7009,283,1215,1555,3357,4848
+,4175,6922,3919,4776,9218,2838,9138,8785,1516,9780
-,24,0,0,0,0,0,0,0,0,0
+,4575,9369,8611,1328,6899,2609,3078,9471,7109,7081
-,557,0,0,0,0,0,0,0,0,0
+,189,7447,9397,4872,7233,7568,8647,3231,8333,1852
+,2858,316,3322,1664,1274,2524,1293,3807,7493,3267
+,9677,3795,3012,9039,5803,6381,6301,7194,405,6572
+,8325,817,2351,2301,6978,6304,2518,1469,6880,8972
+,5525,6345,8836,2201,90,9931,7475,7602,8026,8076
+,5780,9157,3148,2164,2064,2613,6399,7560,4173,6836
+,455,3573,8589,3507,7510,5155,5343,9731,6559,6190
+,5247,7593,2977,7759,432,2471,7777,6627,6841,3026
